run_id,latent_dim,metric_name,accumulation_method,value
191,41,rmse_smoothed,mean,0.004024
192,42,rmse_smoothed,mean,0.005545
193,43,rmse_smoothed,mean,0.005203
194,44,rmse_smoothed,mean,0.002581
195,45,rmse_smoothed,mean,0.003013
196,46,rmse_smoothed,mean,0.003372
197,47,rmse_smoothed,mean,0.003754
198,48,rmse_smoothed,mean,0.004900
199,49,rmse_smoothed,mean,0.005722
200,50,rmse_smoothed,mean,0.005753
201,1,rmse_smoothed,mean,1.460751
202,2,rmse_smoothed,mean,0.007350
203,3,rmse_smoothed,mean,0.026009
204,4,rmse_smoothed,mean,0.002939
205,5,rmse_smoothed,mean,0.005138
206,6,rmse_smoothed,mean,0.007004
207,7,rmse_smoothed,mean,0.003442
208,8,rmse_smoothed,mean,0.004859
209,9,rmse_smoothed,mean,0.004525
210,10,rmse_smoothed,mean,0.004439
211,11,rmse_smoothed,mean,0.003457
212,12,rmse_smoothed,mean,0.002045
213,13,rmse_smoothed,mean,0.003566
214,14,rmse_smoothed,mean,0.005877
215,15,rmse_smoothed,mean,0.002823
216,16,rmse_smoothed,mean,0.004488
217,17,rmse_smoothed,mean,0.002674
218,18,rmse_smoothed,mean,0.005388
219,19,rmse_smoothed,mean,0.005453
220,20,rmse_smoothed,mean,0.003492
221,21,rmse_smoothed,mean,0.006138
222,22,rmse_smoothed,mean,0.003440
223,23,rmse_smoothed,mean,0.003038
224,24,rmse_smoothed,mean,0.004381
225,25,rmse_smoothed,mean,0.003215
226,26,rmse_smoothed,mean,0.002413
227,27,rmse_smoothed,mean,0.004959
228,28,rmse_smoothed,mean,0.003985
229,29,rmse_smoothed,mean,0.003577
230,30,rmse_smoothed,mean,0.002189
231,31,rmse_smoothed,mean,0.004338
232,32,rmse_smoothed,mean,0.002865
233,33,rmse_smoothed,mean,0.006995
234,34,rmse_smoothed,mean,0.002340
235,35,rmse_smoothed,mean,0.004677
236,36,rmse_smoothed,mean,0.003188
237,37,rmse_smoothed,mean,0.004287
238,38,rmse_smoothed,mean,0.003010
239,39,rmse_smoothed,mean,0.006360
240,40,rmse_smoothed,mean,0.006202
241,41,rmse_smoothed,mean,0.005355
242,42,rmse_smoothed,mean,0.006062
243,43,rmse_smoothed,mean,0.009796
244,44,rmse_smoothed,mean,0.004754
245,45,rmse_smoothed,mean,0.003918
246,46,rmse_smoothed,mean,0.006935
247,47,rmse_smoothed,mean,0.004909
248,48,rmse_smoothed,mean,0.005198
249,49,rmse_smoothed,mean,0.004741
250,50,rmse_smoothed,mean,0.008349
1,1,rmse_rollout,mean,5.740703
2,2,rmse_rollout,mean,2.425197
3,3,rmse_rollout,mean,2.430181
4,4,rmse_rollout,mean,1.357331
5,5,rmse_rollout,mean,2.365937
6,6,rmse_rollout,mean,2.331293
7,7,rmse_rollout,mean,1.747018
8,8,rmse_rollout,mean,2.706302
9,9,rmse_rollout,mean,1.631966
10,10,rmse_rollout,mean,1.189016
11,11,rmse_rollout,mean,1.449126
12,12,rmse_rollout,mean,2.264892
13,13,rmse_rollout,mean,0.928874
14,14,rmse_rollout,mean,1.010325
15,15,rmse_rollout,mean,1.737985
16,16,rmse_rollout,mean,0.985087
17,17,rmse_rollout,mean,2.179637
18,18,rmse_rollout,mean,0.875590
19,19,rmse_rollout,mean,1.258767
